timestamp,id,screen,checkType,status,minSize,minSpacing,measuredCount,violations,measurements
"2026-09-03T04:51:52.305Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-03T04:51:54.546Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.address.street""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""verifyAccount""]: measured 206.00x18.00, expected >= 44x44 | input[name=""amount""]: measured 206.00x18.00, expected >= 44x44 | input[value=""Send Payment""]: measured 109.80x19.00, expected >= 44x44","input[name=""payee.name""]:206.00x18.00@(466.92,352.00) | input[name=""payee.address.street""]:206.00x18.00@(466.92,376.00) | input[name=""payee.phoneNumber""]:206.00x18.00@(466.92,472.00) | input[name=""payee.accountNumber""]:206.00x18.00@(466.92,520.00) | input[name=""verifyAccount""]:206.00x18.00@(466.92,544.00) | input[name=""amount""]:206.00x18.00@(466.92,592.00) | input[value=""Send Payment""]:109.80x19.00@(466.92,664.13)"
"2026-09-03T06:21:17.459Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 146.00x18.00, expected >= 44x44 | input[name=""password""]: measured 146.00x18.00, expected >= 44x44 | input[value=""Log In""]: measured 66.45x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x15.00, expected >= 44x44","input[name=""username""]:146.00x18.00@(143.00,305.00) | input[name=""password""]:146.00x18.00@(143.00,353.00) | input[value=""Log In""]:66.45x19.00@(143.00,382.12) | a[href*=""register""]:48.42x15.00@(143.00,432.13)"
"2026-09-03T06:21:19.044Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-03T06:21:27.628Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.address.street""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""verifyAccount""]: measured 206.00x18.00, expected >= 44x44 | input[name=""amount""]: measured 206.00x18.00, expected >= 44x44 | input[value=""Send Payment""]: measured 109.80x19.00, expected >= 44x44","input[name=""payee.name""]:206.00x18.00@(466.92,352.00) | input[name=""payee.address.street""]:206.00x18.00@(466.92,376.00) | input[name=""payee.phoneNumber""]:206.00x18.00@(466.92,472.00) | input[name=""payee.accountNumber""]:206.00x18.00@(466.92,520.00) | input[name=""verifyAccount""]:206.00x18.00@(466.92,544.00) | input[name=""amount""]:206.00x18.00@(466.92,592.00) | input[value=""Send Payment""]:109.80x19.00@(466.92,664.13)"
"2026-09-03T06:24:49.770Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 146.00x18.00, expected >= 44x44 | input[name=""password""]: measured 146.00x18.00, expected >= 44x44 | input[value=""Log In""]: measured 66.45x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x15.00, expected >= 44x44","input[name=""username""]:146.00x18.00@(143.00,305.00) | input[name=""password""]:146.00x18.00@(143.00,353.00) | input[value=""Log In""]:66.45x19.00@(143.00,382.12) | a[href*=""register""]:48.42x15.00@(143.00,432.13)"
"2026-09-03T06:24:52.533Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-03T06:24:56.725Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.address.street""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""verifyAccount""]: measured 206.00x18.00, expected >= 44x44 | input[name=""amount""]: measured 206.00x18.00, expected >= 44x44 | input[value=""Send Payment""]: measured 109.80x19.00, expected >= 44x44","input[name=""payee.name""]:206.00x18.00@(466.92,352.00) | input[name=""payee.address.street""]:206.00x18.00@(466.92,376.00) | input[name=""payee.phoneNumber""]:206.00x18.00@(466.92,472.00) | input[name=""payee.accountNumber""]:206.00x18.00@(466.92,520.00) | input[name=""verifyAccount""]:206.00x18.00@(466.92,544.00) | input[name=""amount""]:206.00x18.00@(466.92,592.00) | input[value=""Send Payment""]:109.80x19.00@(466.92,664.13)"
"2026-09-03T06:46:29.222Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 146.00x18.00, expected >= 44x44 | input[name=""password""]: measured 146.00x18.00, expected >= 44x44 | input[value=""Log In""]: measured 66.45x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x15.00, expected >= 44x44","input[name=""username""]:146.00x18.00@(143.00,305.00) | input[name=""password""]:146.00x18.00@(143.00,353.00) | input[value=""Log In""]:66.45x19.00@(143.00,382.12) | a[href*=""register""]:48.42x15.00@(143.00,432.13)"
"2026-09-03T06:46:31.250Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-03T06:46:42.834Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.address.street""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""verifyAccount""]: measured 206.00x18.00, expected >= 44x44 | input[name=""amount""]: measured 206.00x18.00, expected >= 44x44 | input[value=""Send Payment""]: measured 109.80x19.00, expected >= 44x44","input[name=""payee.name""]:206.00x18.00@(466.92,352.00) | input[name=""payee.address.street""]:206.00x18.00@(466.92,376.00) | input[name=""payee.phoneNumber""]:206.00x18.00@(466.92,472.00) | input[name=""payee.accountNumber""]:206.00x18.00@(466.92,520.00) | input[name=""verifyAccount""]:206.00x18.00@(466.92,544.00) | input[name=""amount""]:206.00x18.00@(466.92,592.00) | input[value=""Send Payment""]:109.80x19.00@(466.92,664.13)"
